customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2490-KES,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.03,3625.84,Yes
1893-LHZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.82,1244.68,No
2390-MKG,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.62, ,Yes
4389-NNN,Male,1,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,50.07,509.8,No
5239-OQU,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.09,1036.17,No
5479-PTB,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),48.01,388.19,No
3263-QWI,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.73,2541.56,No
4432-RZP,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.82,936.05,No
3371-SCW,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,97.33,383.45,No
5312-TFD,Male,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.68,1291.46,Yes
2515-UIK,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,81.61,742.69,Yes
7326-VLR,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),52.93,205.34,Yes
8088-WOY,Male,1,Yes,No,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,63.17,1327.16,No
6586-XRF,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.37,747.77,No
3917-YUM,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),75.89,1433.55,No
6731-ZXT,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.63,1358.7,Yes
8686-AAA,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.93,1553.0,No
2167-BDH,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,100.41,1000.94,No
9302-CGO,Female,0,Yes,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,45.64,3097.92,No
6109-DJV,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.47,706.71,No
5327-EMC,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,112.34,5383.78,No
6810-FPJ,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.57,3837.61,No
4655-GSQ,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.19,2559.72,No
4793-HVX,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,76.66,3367.66,Yes
7738-IYE,Female,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.93,149.81,Yes
2577-JBL,Male,1,No,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),63.84,309.3,No
3220-KES,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.37,1469.46,No
2030-LHZ,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),114.27,1595.45,Yes
7691-MKG,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,104.05,824.46,No
4992-NNN,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.2,5361.07,No
1913-OQU,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.53,4602.23,Yes
7358-PTB,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.73,378.63,Yes
3181-QWI,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,113.99,2848.62,Yes
4197-RZP,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),113.27,6345.74,No
7040-SCW,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.91,3232.65,No
2462-TFD,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.16,731.08,Yes
8037-UIK,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.25,1190.17,Yes
5994-VLR,Male,1,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.43,214.6,No
6308-WOY,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.5,394.69,Yes
7221-XRF,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),113.63,1698.55,No
8090-YUM,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,49.77,3590.81,No
8769-ZXT,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.97,4448.29,No
1687-AAA,Male,1,Yes,Yes,22,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.4,1210.84,Yes
5661-BDH,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,62.8,2392.33,No
2894-CGO,Female,0,No,Yes,21,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.61,1076.24,Yes
8389-DJV,Female,1,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,88.2,4758.47,No
5922-EMC,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.21,2966.88,No
7322-FPJ,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),114.66,5270.31,No
4183-GSQ,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.94,3020.8,No
4797-HVX,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.61,873.55,No
6178-IYE,Male,0,Yes,No,38,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,65.8,2494.57,No
4968-JBL,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.58,991.19,Yes
3716-KES,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),77.08,1069.19,No
1190-LHZ,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.79,1050.77,No
2335-MKG,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.9,1536.31,No
9181-NNN,Male,1,No,No,52,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,84.37,4383.52,No
1378-OQU,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,108.9,5874.26,No
4829-PTB,Male,1,No,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),66.43,3197.54,No
7380-QWI,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.46,2720.09,No
1615-RZP,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),73.52,4339.92,No
3330-SCW,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.34,511.28,Yes
2754-TFD,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.44,2985.15,No
1463-UIK,Female,1,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,95.18,5707.52,Yes
5267-VLR,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.77,1747.05,Yes
4158-WOY,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.47,4284.18,No
4624-XRF,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.46,939.29,No
5938-YUM,Female,0,No,No,71,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,113.41,8061.38,No
6417-ZXT,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,69.77,692.0,No
7004-AAA,Male,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,80.84,3306.21,No
9881-BDH,Female,0,No,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,96.2,2310.95,Yes
6603-CGO,Female,0,No,Yes,33,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.22,1595.07,No
3212-DJV,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,106.07,2232.16,Yes
7120-EMC,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,109.61,No
6818-FPJ,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.87,3588.58,No
1382-GSQ,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,45.7,679.93,No
3256-HVX,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.96,741.09,No
2412-IYE,Male,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.99,1692.32,No
7146-JBL,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.45,4605.44,Yes
1371-KES,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),63.19,1137.14,No
6806-LHZ,Female,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),71.48,2005.78,No
6565-MKG,Female,0,No,No,41,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.15,3206.59,No
9802-NNN,Male,1,No,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.29,1792.51,Yes
9307-OQU,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),79.2,4673.42,No
8437-PTB,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),66.31,4783.29,No
1446-QWI,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.39,1948.12,No
2391-RZP,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.48,5862.04,No
2340-SCW,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),73.62,1259.2,No
3939-TFD,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,75.02,1952.71,No
6969-UIK,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),105.72, ,Yes
5813-VLR,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.48,1443.8,Yes
4569-WOY,Female,1,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.16,3603.8,Yes
6454-XRF,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),75.34,2415.38,No
4150-YUM,Male,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.29,823.67,Yes
7414-ZXT,Male,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.4,2408.8,No
5657-AAA,Female,0,No,No,44,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,89.71,3941.72,Yes
7947-BDH,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,47.06,1125.73,No
8943-CGO,Female,0,No,Yes,14,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.18,1177.05,Yes
4662-DJV,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,79.96,1523.85,Yes
5482-EMC,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,77.28,2542.35,Yes
5797-FPJ,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.8,1062.55,No
6068-GSQ,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.88,5607.87,No
6480-HVX,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,46.77,1353.35,No
9033-IYE,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.17,285.14,Yes
1983-JBL,Male,0,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.61,1296.84,No
6607-KES,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.71,5055.87,Yes
9543-LHZ,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.04,936.35,Yes
2907-MKG,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.94,2668.0,No
7924-NNN,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.14,1013.94,No
9737-OQU,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,78.89,2209.62,No
5174-PTB,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.64,2530.12,Yes
8265-QWI,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,95.14,946.11,No
2990-RZP,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.31,1508.34,Yes
6596-SCW,Female,1,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.02,1749.91,Yes
4998-TFD,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,46.16,3325.1,No
4775-UIK,Male,0,Yes,No,55,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,63.29,3478.98,No
5645-VLR,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),50.99,1124.49,No
3061-WOY,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.03,453.53,No
5487-XRF,Female,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.07,2368.07,Yes
5435-YUM,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),101.11,3024.12,Yes
3644-ZXT,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,46.65, ,No
2045-AAA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.38,5223.26,No
8951-BDH,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,73.84,1111.95,Yes
7449-CGO,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.57,1255.85,No
3681-DJV,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.2,5283.73,Yes
4199-EMC,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,49.8,103.96,No
7768-FPJ,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,116.82,1642.84,Yes
8440-GSQ,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.6,629.06,No
9633-HVX,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,85.8,4196.29,No
3550-IYE,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,83.85,4945.54,No
5225-JBL,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.34,170.62,Yes
1596-KES,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,99.06,590.15,Yes
7054-LHZ,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,79.59,243.72,Yes
2505-MKG,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.61,621.86,Yes
7468-NNN,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.54,4525.83,Yes
8236-OQU,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.46,1913.86,No
2551-PTB,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,79.5,3258.73,Yes
7852-QWI,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.88,876.23,No
2449-RZP,Female,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,55.5,1722.6,No
6953-SCW,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,93.45,6721.0,No
9456-TFD,Male,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,517.97,No
9042-UIK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,93.72,1406.13,No
3659-VLR,Male,0,Yes,No,48,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,82.44,3951.17,Yes
8509-WOY,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),89.41,1332.77,No
8893-XRF,Female,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.39,2871.1,No
8445-YUM,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),63.54,251.84,Yes
3721-ZXT,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,61.85,378.8,No
3925-AAA,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),82.7,583.79,Yes
8104-BDH,Female,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.27,639.24,No
7240-CGO,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.28,1243.36,Yes
1512-DJV,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),78.6,2431.23,No
1215-EMC,Female,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,62.31, ,Yes
8299-FPJ,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,99.74,1893.42,Yes
4153-GSQ,Male,1,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.26,3953.16,No
8450-HVX,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.53,5913.14,No
2706-IYE,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),66.31,338.64,Yes
2567-JBL,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.68,3557.79,No
2128-KES,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,74.14,73.5,Yes
4510-LHZ,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,112.03,4254.91,Yes
8867-MKG,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.09,662.97,Yes
